contract_id,desfecho,dias_ate_proximo,next_is_gratis
50555320-d528-11ec-bfaa-5db96ee986e4-3,voltou_pago,124,false
5055b6c0-f372-11ee-8055-c35714de27d7-1,saiu_de_vez,,
5055cc90-69fc-11ef-b66e-3f245dfb8669-1,voltou_pago,311,false
5055f6a0-1680-11ee-b651-eb38d2e5ff44-1,migrou_gratis,17,true
50560e20-b77f-11ed-90bb-616a528724bc-1,voltou_pago,365,false
50562070-482b-11ef-af50-5560782d4a5b-1,saiu_de_vez,,
50569760-b1af-11ef-991b-21ebc3e08864-1,saiu_de_vez,,
5056d3f0-680b-11ed-b1e1-cd6e6a6f7a9a-1,voltou_pago,12,false
5056dc10-6e30-11ef-88c5-99984d306064-1,migrou_gratis,17,true
5056f420-6c64-11ef-9a41-136ed213e8a6-1,voltou_pago,346,false
505730a0-7e32-11ee-8c40-c38e20a251e8-1,voltou_pago,25,false
505748a0-19c3-11f0-b1d8-9f78b6cfacc3-2,saiu_de_vez,,
50577fb0-f41b-11ee-bce1-c571e6dd8cd6-2,voltou_pago,13,false
50578db0-0921-11ee-a61e-555e38f25020-1,saiu_de_vez,,
50579f00-5c76-11ee-a057-5bfda03140f4-1,saiu_de_vez,,
50581b20-2ccb-11f0-95de-6f0e044a3fea-2,saiu_de_vez,,
50583ab0-110a-11f0-866d-57e9f66ce72f-1,saiu_de_vez,,
50584670-f862-11ee-8994-4fda6a70d30b-1,voltou_pago,57,false
505875e0-f58a-11ed-afdf-cf59abba9869-1,voltou_pago,16,false
50589c60-ebb0-11ee-9272-41ecb3def336-1,voltou_pago,180,false
5058d300-d369-11ef-9367-a7364a7e8afa-1,voltou_pago,33,false
50595970-e53e-11ee-9e93-ad07413d229b-4,saiu_de_vez,,
50596ca0-4370-11ee-9fa4-413912dea921-1,voltou_pago,8,false
5059a130-a133-11ef-a7f4-15946b2e3112-1,voltou_pago,191,false
505a8c10-c6ac-11ee-88d4-c53d069a7b94-1,saiu_de_vez,,
505a8c80-49af-11ee-b9c7-6d42285c5f00-2,migrou_gratis,17,true
505a9780-725e-11ed-b49b-2b71cb5acc9e-1,voltou_pago,148,false
505ac880-dbaf-11ed-98d3-d5697c95504e-2,saiu_de_vez,,
505ae980-a005-11ee-9baa-8b3df45e439b-4,saiu_de_vez,,
505b0e20-7985-11ee-911d-b7757bb7d0ec-2,migrou_gratis,17,true
505b5620-b428-11f0-a087-3b2334b13203-1,saiu_de_vez,,
505b82f0-9d81-11ed-96e6-2d8857b6b067-3,migrou_gratis,17,true
505c0430-02c3-11ee-8357-0f2a0a91e1d0-1,migrou_gratis,17,true
505c1fe0-e38e-11ee-98ba-bb000c47e96d-1,migrou_gratis,17,true
505c2d20-3080-11ef-aada-295b3a9f6b8b-1,migrou_gratis,17,true
505ca3f0-0164-11ee-bcdb-3d7a277ca2d8-1,migrou_gratis,17,true
505d13d0-9844-11ef-89be-3b7cd6303734-1,saiu_de_vez,,
505d2300-fb2b-11ed-9bc2-1f14c484bd54-1,saiu_de_vez,,
505ddf80-1942-11ef-90da-258ff44b5bea-1,saiu_de_vez,,
505e44e0-03c5-11ee-988a-d9cb637c7a85-2,voltou_pago,197,false
505e9a40-976d-11ed-b5df-05f032cf9975-1,saiu_de_vez,,
505ed560-95cd-11ed-98c8-c92afebe07b1-1,migrou_gratis,16,true
505f2d50-2c98-11ee-a8ef-1fd365aaa30a-1,saiu_de_vez,,
505f2fe0-8f4b-11f0-b852-dd036dc433c9-1,migrou_gratis,17,true
505fb380-a0b4-11ed-a26c-395b1983eafe-1,saiu_de_vez,,
506058d0-834c-11f0-8468-992b1d07a2e3-1,migrou_gratis,17,true
50609c90-8c29-11ed-9137-6dcaa9482a55-1,voltou_pago,3,false
50612b10-dd67-11ef-9df5-97d10579d7d2-1,saiu_de_vez,,
506146c0-1f81-11f0-a802-e562374382be-2,saiu_de_vez,,
506155e0-106d-11ee-b405-e9461de19a23-2,saiu_de_vez,,
506203e0-682a-11ee-8748-2188964170d1-2,saiu_de_vez,,
50623900-9d34-11f0-9dca-994ef7752000-1,saiu_de_vez,,
50626980-3c15-11ed-bb82-d73729ca59eb-2,migrou_gratis,17,true
50628290-2550-11f0-afe0-bb55ec90ad95-1,saiu_de_vez,,
5062d640-e87f-11ef-b006-d3c124575386-1,migrou_gratis,17,true
5062e0c0-bb3a-11f0-9407-7142bb5e55cc-1,saiu_de_vez,,
506329c0-c60b-11ee-a89e-b1c8bd2cec20-1,migrou_gratis,17,true
506388b0-6cee-11ed-8471-27ae8d4ae10c-2,migrou_gratis,16,true
5063de70-08e5-11ef-bc06-4105b538da8f-4,voltou_pago,6,false
506443c0-3e1c-11f0-8170-71b62c56c83f-1,saiu_de_vez,,
506458c0-3371-11f0-8617-61942874dad2-1,migrou_gratis,17,true
50648300-e180-11eb-a46a-517ab8c59f0d-2,saiu_de_vez,,
5064cb70-087a-11ef-a9f8-3754bf90936c-1,voltou_pago,3,false
5064cc40-e88d-11ee-bdfe-77b22ce5cd94-1,saiu_de_vez,,
5064e4b0-3a66-11f0-8afb-0194f7c66502-1,migrou_gratis,17,true
50651820-a48d-11ed-9d6e-3d96134504bf-2,voltou_pago,10,false
506531e0-f2e0-11ef-8b6a-05c67259e02b-1,voltou_pago,3,false
50655840-c755-11ed-81ae-7fd6023c554a-1,migrou_gratis,16,true
5065d870-9e0d-11ef-97a3-b5ad27c34abb-1,saiu_de_vez,,
50670380-2293-11ef-bdb4-e99cb9c2a1d0-2,saiu_de_vez,,
506748e0-faee-11ed-9b83-3171253f87d0-2,voltou_pago,10,false
50678aa0-cf8f-11ee-a384-61a6c4e9f5c7-1,saiu_de_vez,,
5067a800-9fde-11ed-8c37-0f5c0d9496e2-1,migrou_gratis,16,true
506864f0-dd91-11ef-88e8-d54b4daaa2b8-1,migrou_gratis,17,true
50689140-407b-11ef-a6fa-83ad14ea6c7f-1,saiu_de_vez,,
50691a70-a5d0-11ee-9976-551778f5d046-2,voltou_pago,111,false
50691e80-78ee-11ee-a070-3b2b828c6bfe-2,migrou_gratis,17,true
506982d0-ae89-11f0-8fd0-31e9010f47b8-1,saiu_de_vez,,
5069a230-dda0-11ee-8547-5783d94a3885-2,voltou_pago,29,false
5069bc70-d972-11ee-a5b1-479816d8c8af-1,voltou_pago,16,false
5069cb30-145d-11f0-9d15-71aa53a34628-1,migrou_gratis,17,true
5069da90-74f8-11ee-be8c-59fc785d394f-1,saiu_de_vez,,
5069e7f0-5ca2-11ef-b788-6b0e90967bcf-1,voltou_pago,6,false
506a9360-26c5-11f0-ba76-8d6e4784431e-2,saiu_de_vez,,
506ab730-2032-11f0-85c7-19b0dfad093c-1,migrou_gratis,17,true
506af7e0-c475-11ef-b06d-cfe7bfc4a86e-1,migrou_gratis,17,true
506b33a0-4f0f-11ed-856e-0d78c4de7391-1,migrou_gratis,16,true
506b67d0-5715-11ee-bc6f-a763433a5fc9-2,saiu_de_vez,,
506b7d10-6970-11ef-9d21-a9e5811aa0d5-1,saiu_de_vez,,
506ba230-21f5-11ef-8829-a7244ab0aca3-1,saiu_de_vez,,
506bb7c0-fcde-11ee-8074-a7b8e3398aa6-2,saiu_de_vez,,
506bde90-0206-11ee-ad73-01b4ec8e1e9b-2,voltou_pago,280,false
506be3f0-d40f-11ee-a985-5b38a16135db-1,voltou_pago,16,false
506c3f60-2255-11ee-bcff-01a14c399699-2,saiu_de_vez,,
506c6950-ff1d-11ed-b28b-5b33f0d2a606-1,saiu_de_vez,,
506c6a80-7c13-11ef-ac32-95a46ec5bdc8-1,saiu_de_vez,,
506c96b0-8d2a-11ed-b5e6-116e506025da-1,saiu_de_vez,,
506d29f0-31d2-11f0-b8c2-85497ffa8190-1,saiu_de_vez,,
506d3dd0-5612-11ed-964b-c38eae0d9330-1,voltou_pago,4,false
506d8b70-706c-11ef-9c7a-b3b0617a297c-1,voltou_pago,33,false
506dc460-d4ee-11ee-a92f-a1f05748b3c4-1,saiu_de_vez,,
506e8a20-1167-11ef-9506-cb7901003727-2,voltou_pago,16,false
506ec8c0-c048-11ee-ada0-89d5718275d0-1,saiu_de_vez,,
506f2c00-526d-11ee-8451-ebb01cfb4654-4,saiu_de_vez,,
506f6da0-9350-11ed-b613-c96a9e8bde20-1,saiu_de_vez,,
506fb550-d868-11ed-801e-e3b4f32c5b8f-1,voltou_pago,5,false
506fe080-c385-11ee-a787-6ff501d53a70-2,migrou_gratis,17,true
507023b0-9c83-11ef-97ed-4d621af8401c-1,saiu_de_vez,,
5070c7c0-4de6-11ef-ba5a-e13770a139a8-2,saiu_de_vez,,
5070e630-5faa-11ef-b4dc-59e2b9d014a4-1,voltou_pago,16,false
50718000-a655-11ed-bbea-59edbdd8d4ed-1,voltou_pago,191,false
5071d6e0-11a4-11ed-be74-cb45edd59bdd-1,voltou_pago,355,false
5072cfd0-b135-11f0-a07b-e76dbc5693ca-1,saiu_de_vez,,
5072f570-60d0-11ef-842b-d5bda0269326-1,saiu_de_vez,,
50734f70-cce7-11ee-a1c3-4f1a2e069789-1,voltou_pago,30,false
50736600-096d-11ef-927c-7d31309ac429-3,migrou_gratis,17,true
5073d660-9922-11ed-8aac-ddc8a9147835-2,migrou_gratis,17,true
50742180-0991-11ee-9e38-b115882e8989-1,saiu_de_vez,,
507454e0-0109-11f0-8fa9-9f2b367da97f-1,migrou_gratis,17,true
50746a20-cc3e-11ef-be5d-8b9ca5e26765-1,voltou_pago,16,false
5074af40-1bce-11ec-acd4-7b98d6397320-2,saiu_de_vez,,
5074b350-1da8-11ed-b816-c5e6b2b23eb8-1,saiu_de_vez,,
507510d0-d4c1-11ee-a074-c3bbf9fe4972-1,migrou_gratis,17,true
507514c0-5824-11ec-ab0e-6be049ca1062-4,saiu_de_vez,,
507556d0-50b3-11ef-a54a-d9c93d6e92a9-1,voltou_pago,52,false
5075c7b0-a2d3-11ef-bf95-d904c03f77ae-2,migrou_gratis,17,true
5075d9c0-74fe-11ee-af3c-2f810bfc5c5f-2,saiu_de_vez,,
507606b0-3994-11ef-a8e8-ad094320310f-1,saiu_de_vez,,
50760d40-7dc4-11ee-ac60-33bd242817c9-1,saiu_de_vez,,
50766c20-6756-11ed-903c-e32975a30fd3-1,migrou_gratis,16,true
5076a3f0-085c-11ee-9623-87588318aeca-1,saiu_de_vez,,
5076e780-7b73-11ef-a79b-53012bc2f070-2,saiu_de_vez,,
50776630-23ad-11ed-aad8-813d64620e8c-1,voltou_pago,215,false
507771b0-31a7-11f0-9b1a-b1f5acb2ed2b-1,saiu_de_vez,,
5077a0e0-6c1e-11ee-858e-3fe85b9d0255-2,saiu_de_vez,,
5077b1b0-2a05-11f0-bcf4-336e9e164350-1,saiu_de_vez,,
5077c600-7a6f-11ef-ae4d-d9af8e894c51-3,migrou_gratis,17,true
50789d20-435f-11ee-8f9c-0324ad5c7791-3,migrou_gratis,17,true
50789f00-e5f3-11ee-bed1-b1ae073e456f-2,migrou_gratis,17,true
5078fcc0-87da-11ed-bda4-dd58fb6d3d3f-3,migrou_gratis,17,true
50790d30-8227-11ee-953a-2d2d58c66132-2,migrou_gratis,17,true
50792690-de7d-11ef-8306-8d42f6c75c09-1,voltou_pago,13,false
50792720-07bb-11ee-91fa-33358cc7f6dd-2,voltou_pago,16,false
507928c0-7c8b-11ee-a3b2-c72693f0781f-2,migrou_gratis,17,true
50796110-7701-11f0-839c-a7b223b6b163-1,migrou_gratis,17,true
507a3310-8a3c-11ed-bc25-799306edd0da-3,migrou_gratis,17,true
507a39c0-a415-11ee-821b-2f894faaccf5-1,saiu_de_vez,,
507a9570-5f99-11ee-b04d-497ca26e6533-1,migrou_gratis,17,true
507a9bb0-4436-11ef-a591-798ac91ca2f5-1,migrou_gratis,17,true
507b23a0-0b84-11ee-9ef2-550636e8ba4e-1,saiu_de_vez,,
507b4c00-5fe2-11ef-9a41-bbe5f46492eb-2,saiu_de_vez,,
507b66b0-42d0-11ef-bfe9-b3f41a6b126e-1,voltou_pago,12,false
507c07c0-d174-11ec-89ba-8b426124dd60-4,saiu_de_vez,,
507c2ad0-d734-11ee-85c6-6d04258e529f-1,voltou_pago,299,false
507c3100-454d-11f0-9b6d-77b734bbc091-1,saiu_de_vez,,
507c3ca0-4b20-11ee-8416-1b4465338d91-2,migrou_gratis,17,true
507c6cf0-e876-11ed-b039-5b8144ee075b-3,saiu_de_vez,,
507c8ed0-81fe-11ed-97ea-e3edcd2565c9-1,migrou_gratis,16,true
507cb2d0-63d8-11ef-8c10-71ad7202f59e-2,voltou_pago,16,false
507cf050-6213-11ee-a73f-47e9182d0f1c-1,voltou_pago,40,false
507d3340-8224-11ee-81f8-6be2961b375d-2,migrou_gratis,17,true
507d5920-fe34-11ed-98f4-7f26acfc9219-1,migrou_gratis,17,true
507dabb0-578a-11ed-bbee-270e7dca6f8f-1,saiu_de_vez,,
507dcc70-c4f4-11ee-92a6-cf1c5f0adee8-1,saiu_de_vez,,
507f3360-e455-11ed-a17f-41cc3fbe7c85-3,saiu_de_vez,,
507fa6a0-406d-11ee-bd49-a7cc01a40cc8-2,saiu_de_vez,,
507fe710-ca74-11ed-902a-bbf1f0b8cccf-1,migrou_gratis,16,true
50800980-471f-11ed-bfc5-71c5d50ef893-1,voltou_pago,14,false
50802840-e091-11ee-b7c9-0de64a4f67dd-1,voltou_pago,69,false
50805ae0-a0b4-11ed-9df5-19d8b66f8f64-1,saiu_de_vez,,
50806d30-db94-11ed-a341-8d402f0aefa5-1,voltou_pago,8,false
5080dec0-407c-11ef-ab1f-1f5485cd4358-1,migrou_gratis,17,true
5080df10-baea-11ed-8eff-01043d2d2687-1,migrou_gratis,16,true
50818390-e269-11ea-b2af-ffd0c9eddf96-6,migrou_gratis,16,true
5081a7d0-4a9d-11ef-b8ac-451f0cea493e-1,saiu_de_vez,,
5081b2d0-989d-11f0-b139-f19ee0f0f157-1,migrou_gratis,17,true
50820310-e255-11ef-bfb9-437b8e95de6a-1,saiu_de_vez,,
508306c0-6f91-11ef-9702-b7a7598e7721-3,migrou_gratis,17,true
50832180-0824-11ee-83b4-b9acdc6d461e-1,saiu_de_vez,,
508321a0-0966-11ef-a8e4-b7b02a848efe-4,saiu_de_vez,,
50838220-b429-11f0-8557-6379316b4c84-1,saiu_de_vez,,
50844cc0-501f-11ee-9a81-6d833577c6fe-1,migrou_gratis,16,true
50845f20-2b04-11ee-a011-a10df4195354-1,migrou_gratis,17,true
5084a010-7e70-11ee-a28c-812761d6eca3-1,voltou_pago,192,false
5084a050-1a6a-11f0-8d1a-bbeda44b8dcb-1,migrou_gratis,17,true
5084dbd0-725e-11ed-8680-ab6116418605-3,migrou_gratis,17,true
50850530-984e-11ee-8b11-6162a34f80d5-2,saiu_de_vez,,
50852e10-2f18-11ee-bc04-cd11f627f94f-5,saiu_de_vez,,
5085ba00-2285-11ee-bd80-8d3efc7f6f5a-2,migrou_gratis,17,true
5085e830-3da3-11ed-86fd-a1821093524d-2,migrou_gratis,16,true
5085f110-06a1-11ed-9e2d-351dd5101396-2,voltou_pago,28,false
508603c0-99af-11ed-86e8-8d02e35547b3-2,saiu_de_vez,,
50863d50-eaad-11ed-95b0-cb1884d3b6c1-1,saiu_de_vez,,
50864340-d0ad-11ee-9613-656eabe56e3f-1,migrou_gratis,17,true
508653a0-282b-11ef-8433-6f4303d3fb92-1,saiu_de_vez,,
50868b80-7f2f-11ef-bfc9-4deb2e0b393e-2,migrou_gratis,17,true
5086bed0-1cbd-11f0-9744-2365d4e7192d-1,saiu_de_vez,,
5086ff80-8186-11ef-a18a-750d1495056c-1,voltou_pago,18,false
508707a0-ad57-11ed-aa57-81d0b5eeb03d-1,saiu_de_vez,,
50871040-138d-11ef-ba23-35371d142622-1,saiu_de_vez,,
50872960-3fae-11f0-abf0-43e277efcf49-1,saiu_de_vez,,
50875fb0-8df0-11ed-9750-1de6a383a5de-1,saiu_de_vez,,
5087c0f0-42b2-11ee-bbe3-cb44f122e9c6-2,saiu_de_vez,,
5087d450-147a-11f0-a3a4-478efed535db-1,saiu_de_vez,,
50887e40-36bf-11ee-84bc-398cf2c4b9de-1,saiu_de_vez,,
5088f260-c799-11ee-aaf6-fb157f92743b-1,saiu_de_vez,,
50895770-666a-11f0-9ebb-35e325f6516a-1,saiu_de_vez,,
50897250-4924-11ef-894d-dd445f465b8a-3,migrou_gratis,17,true
5089a040-ae78-11ef-81cf-2f4af0824c07-1,voltou_pago,16,false
5089d9a0-2fcc-11ef-944b-dd67cb3afee1-3,migrou_gratis,17,true
508a5b70-035a-11f0-b70c-6bc24f95dafb-1,saiu_de_vez,,
508a60c0-b12f-11ef-8942-ed38a94e4e33-1,migrou_gratis,17,true
508a6140-f8d6-11ee-8b33-6f937e4f7f8f-1,migrou_gratis,17,true
508ab2c0-6253-11f0-950a-bb77bff94687-1,saiu_de_vez,,
508abed0-2d6d-11ef-8220-312fc94c3319-2,saiu_de_vez,,
508aecb0-2a31-11ee-8e3d-a3f259b936fe-1,voltou_pago,1,false
508b10d0-bf2d-11f0-93a5-f59b3c028462-1,saiu_de_vez,,
508b42f0-1099-11f0-b22c-f9fa19eeeab0-1,saiu_de_vez,,
508b4d60-ba3e-11ef-afbf-bff601361f4f-1,migrou_gratis,17,true
508ba570-121f-11ef-8348-1b73090672e2-2,saiu_de_vez,,
508c7d10-fe17-11ec-8a1e-efb29efcc3b7-1,saiu_de_vez,,
508d2650-7abd-11ef-8aac-e3433eeff252-1,voltou_pago,344,false
508d2f10-b108-11f0-9421-01ffecc07cf2-1,saiu_de_vez,,
508d8980-f2cb-11ee-8a21-65060633fc30-1,voltou_pago,16,false
508e2560-ae25-11ee-8e80-051761bc1d39-3,saiu_de_vez,,
508e55b0-a095-11ed-b699-9b084899dd5a-1,saiu_de_vez,,
508e83a0-6791-11ee-b23d-ab593eb76225-2,saiu_de_vez,,
508ee160-1b9a-11f0-8b35-b114b04e5517-1,saiu_de_vez,,
508ee3b0-d56c-11ee-8adc-d3166442809e-1,migrou_gratis,17,true
508eeb00-075a-11f0-b079-072ca9ff012f-1,migrou_gratis,17,true
508fa1e0-8ded-11ee-9901-9b9689d8fceb-1,migrou_gratis,17,true
508fb920-b8f5-11f0-8cd7-a1bd0af7e6a8-1,saiu_de_vez,,
508fe1e0-3a9c-11ee-a2cd-45fa4c77a199-1,saiu_de_vez,,
509104f0-d302-11ed-909b-fdb1a7b1d882-2,saiu_de_vez,,
50915860-537f-11f0-bc32-312d923bd16b-1,voltou_pago,30,false
5091e2c0-457d-11ed-bb75-c35a2b33b224-2,migrou_gratis,17,true
509236b0-7d96-11ee-97e5-e5bb95afabd2-1,saiu_de_vez,,
509256e0-5a86-11ef-b783-0525abe1cb77-1,saiu_de_vez,,
50927370-855a-11ee-9b3c-47e18b223e06-1,saiu_de_vez,,
5092af40-b8b0-11ef-9f07-71055b31d14d-1,voltou_pago,248,false
50930090-dfc4-11ef-a49e-73b5a5856978-1,voltou_pago,16,false
50931ae0-7b9b-11ef-89fe-297a4fc02734-2,migrou_gratis,17,true
509335e0-83dd-11ee-99d2-df7764aa77db-1,migrou_gratis,17,true
50934b20-ff33-11ef-b0e6-61cadce968b2-2,migrou_gratis,17,true
50939a20-fe3f-11ef-9cd2-bd6ae372b34c-1,migrou_gratis,17,true
5093e470-e3b5-11ef-8f1b-f30b9dcff425-2,saiu_de_vez,,
509429e0-a289-11ed-94f1-c144e3212281-3,migrou_gratis,17,true
50947950-a1cd-11ef-9784-17b7dc8d81d3-1,saiu_de_vez,,
5094c1e0-5faa-11ef-a93f-d33563eba519-1,voltou_pago,16,false
5094ef90-ac81-11ed-83fe-434ec2eca224-1,migrou_gratis,16,true
5094f3e0-8171-11ed-9eaa-2ff019ed38f7-1,voltou_pago,260,false
50951960-ca4b-11ed-8506-5b92076fd86b-1,voltou_pago,9,false
50963820-14ba-11f0-b9d7-2fcc7376dc07-1,saiu_de_vez,,
50968bf0-f354-11ee-abdb-bb2002288918-2,voltou_pago,16,false
5096ff90-eb44-11ed-9e78-d7f8b4cf76de-1,voltou_pago,16,false
50974a80-8a4a-11ef-8b55-612aba9ebf99-1,voltou_pago,150,false
5097a4b0-adfa-11f0-8a99-15b074066797-1,saiu_de_vez,,
50984d00-086d-11ee-a2e8-3943935d3dfd-1,saiu_de_vez,,
5098a430-0c81-11ef-bb21-b931ec96c223-1,voltou_pago,5,false
5098d120-cc35-11ef-92f6-09ab96c4a076-1,migrou_gratis,17,true
509924a0-2b26-11ef-b6b8-e9628a121442-1,migrou_gratis,17,true
509a2540-7703-11ed-90e8-bb938184538e-3,saiu_de_vez,,
509a37b0-1e91-11ef-a4bc-717454d9dcc5-2,migrou_gratis,17,true
509a6110-f5af-11ed-9450-09648e83308a-3,saiu_de_vez,,
509aaab0-a14d-11ec-aec9-21a317c56bb1-4,migrou_gratis,16,true
509b4200-d940-11ed-9f8e-b77f6e690921-2,saiu_de_vez,,
509b45a0-b90d-11ed-b57c-4906d2a2e20d-1,migrou_gratis,16,true
509ba590-e6de-11ee-ac70-6fb870b81467-1,saiu_de_vez,,
509ba5c0-ce40-11ed-973f-a7af40b09b55-2,migrou_gratis,16,true
509ba730-c6c1-11ee-bc07-4941534db631-1,voltou_pago,1,false
509bcaf0-b034-11ef-849e-d19de8fd3a39-1,saiu_de_vez,,
509be9a0-50b2-11ee-8c88-b5df9edc2596-5,migrou_gratis,17,true
509c2000-1412-11ee-8905-6518e5ff2a82-1,saiu_de_vez,,
509cb5c0-c078-11ee-b06d-bdcfeca3000d-1,saiu_de_vez,,
509cc6e0-9566-11f0-93e0-0d39ac9c609c-1,migrou_gratis,17,true
509cfe90-d80b-11ee-a9a8-93523301cde1-1,voltou_pago,16,false
509cff10-5780-11ed-b8e7-7585f7f8c5f1-2,migrou_gratis,17,true
509d4db0-303d-11f0-8766-854f0cbe3790-1,saiu_de_vez,,
509db370-946a-11ed-a858-cf7445917277-1,saiu_de_vez,,
509dff90-6194-11ee-8a6b-61efacb31943-1,saiu_de_vez,,
509e0e50-274f-11ef-ad01-4dd5f0010512-1,saiu_de_vez,,
509e4530-dfad-11ee-a0cc-3fb92c04183a-2,migrou_gratis,17,true
509e4bc0-dfda-11ee-9d77-a9f12d5c833b-1,saiu_de_vez,,
509e9630-61c7-11ed-8693-e54a1d491589-1,saiu_de_vez,,
509ec090-3ec7-11ef-9313-37113b88f134-1,saiu_de_vez,,
509f4430-874a-11f0-b631-e18fefd1b6fe-1,migrou_gratis,17,true
509f73c0-abb9-11ed-b754-17d967744f2f-3,migrou_gratis,17,true
50a02e00-2e9e-11ef-a54a-d735c78b9b4d-1,saiu_de_vez,,
50a046c0-4b1d-11ee-a21f-23ad5f59ff92-1,voltou_pago,62,false
50a0ea50-ba14-11ef-b578-cf99b206d9ee-1,saiu_de_vez,,
50a0f1e0-148b-11f0-873b-eb4dcf34c751-1,voltou_pago,28,false
50a10f20-f561-11ef-a4a3-33768600198d-1,migrou_gratis,17,true
50a14390-e13b-11ee-ae49-812a8cbc6032-1,voltou_pago,16,false
50a18430-81b9-11ef-adce-cf4a65a54d9b-1,migrou_gratis,17,true
50a1beb0-ed99-11ed-8022-153bc45b210b-1,saiu_de_vez,,
50a1c450-078f-11ed-b022-790377693245-1,saiu_de_vez,,
50a1cdf0-5ca3-11ee-b08e-c7d23e93e99a-1,saiu_de_vez,,
50a1d3a0-eaac-11ec-8e74-db32c657940b-2,migrou_gratis,17,true
50a1ed90-cd5f-11ed-b82b-fd48609c65f4-1,migrou_gratis,16,true
50a22ed0-c2a2-11ed-adcf-f56c18d3e5ea-1,migrou_gratis,16,true
50a24380-0562-11ef-9959-7bdf9085b6b9-1,voltou_pago,110,false
50a26da0-ee84-11ee-a70d-437a55ce0741-1,voltou_pago,212,false
50a29680-4dd9-11f0-a5ce-6bfcdfe2ef56-1,saiu_de_vez,,
50a2d520-76cc-11f0-a129-f91285a6b228-1,voltou_pago,13,false
50a2e4d0-dae6-11ee-8f0f-2d29d0e68123-1,saiu_de_vez,,
50a32870-3958-11ef-bdf0-8b0f37c7b3e2-1,voltou_pago,133,false
50a370f0-e689-11ed-b663-bfa33b34f0e8-1,saiu_de_vez,,
50a39400-f5b4-11ee-8c9c-31ac5f4d9fad-1,saiu_de_vez,,
50a3c2d0-2194-11ee-87c3-61addd837f16-1,migrou_gratis,17,true
50a3d350-f67e-11ee-b270-b18c9e08558b-1,voltou_pago,62,false
50a44900-e69a-11ee-8e2a-3dc75f4c55ef-1,voltou_pago,27,false
50a47910-0b2f-11f0-bb7a-1b4924a26412-2,saiu_de_vez,,
50a4b120-68f9-11ee-875d-315fe2606bda-2,migrou_gratis,17,true
50a4d220-7ff8-11ee-9f02-75a49d8b0d5c-2,saiu_de_vez,,
50a4eb40-4f53-11ef-826a-3bc294c18bb3-1,voltou_pago,16,false
50a52710-fc09-11ee-8fa8-e1ba67535054-1,saiu_de_vez,,
50a53f50-b65f-11ef-ac9b-a5903ed9e07f-2,saiu_de_vez,,
50a67510-7b49-11ef-b12f-2d7080cd31cf-2,migrou_gratis,17,true
50a6d690-1973-11f0-9457-3104e935a5e1-1,saiu_de_vez,,
50a70540-e31b-11ef-aef2-758581ea473a-1,voltou_pago,13,false
50a7d3b0-9e7d-11ed-8dd9-bd478ea8c7e7-2,voltou_pago,10,false
50a85570-b4ba-11ee-84dd-5b41984babba-1,voltou_pago,16,false
50a855a0-7888-11f0-83d9-497bc0a70a5a-1,voltou_pago,21,false
50a86400-bb89-11ed-b61d-997c6f533270-1,migrou_gratis,16,true
50a9dc40-bea3-11ee-b95e-6b5f58fa5392-1,migrou_gratis,17,true
50aa34f0-22bd-11ef-8229-cb59a85b7362-1,voltou_pago,144,false
50aa77a0-36df-11ee-bfa0-25e6e1592914-3,voltou_pago,16,false
50aaa340-4839-11ee-9e42-7946438b4ead-1,voltou_pago,16,false
50aaf1c0-f5da-11ee-8db7-df5cc41c383d-2,saiu_de_vez,,
50aafc20-fd09-11ee-877f-cf99fd31072d-1,voltou_pago,5,false
50ab0cd0-a5cd-11ee-a19b-3147f7301cd0-2,voltou_pago,8,false
50ab0dc0-c161-11ee-8a98-a51596db1848-1,migrou_gratis,17,true
50ab4cb0-6c6e-11ee-ba1e-15107e72dec3-3,saiu_de_vez,,
50ab6950-7502-11ef-a749-03b28612e7d3-1,voltou_pago,49,false
50ab6c90-62d2-11ee-a677-431b5420a452-1,voltou_pago,16,false
50ab77d0-6484-11ef-8362-879c9e798184-1,voltou_pago,16,false
50abc2a0-5709-11ee-8386-318d8d3e0a8d-1,voltou_pago,34,false
50ac6690-e607-11ef-b285-6b500aa1d6be-2,migrou_gratis,17,true
50acbeb0-d1b8-11ee-94fa-95632ed0e40c-1,voltou_pago,117,false
50ad3960-29e6-11ed-88a8-07b2d8ebb6de-2,saiu_de_vez,,
50ad5dd0-0182-11ef-91a8-23581a8b7ef8-1,saiu_de_vez,,
50adda50-b100-11ec-a209-6ff206b8082c-3,migrou_gratis,17,true
50ae0690-6d44-11ee-9ab6-cf03ff039490-1,saiu_de_vez,,
50ae42d0-efff-11ed-9ee7-5dc38c9398de-2,saiu_de_vez,,
50ae6ab0-8f32-11f0-be20-07b5b422c3f5-1,migrou_gratis,17,true
50ae9950-5e27-11ef-9f3c-f3f8bc4fae91-1,saiu_de_vez,,
50aeeb50-c5b4-11ee-9c38-972e6e4e7959-3,saiu_de_vez,,
50af7450-9115-11ed-aec3-a794e2587b36-1,voltou_pago,218,false
50af9510-6ecd-11ef-ac14-739f74984a01-1,voltou_pago,14,false
50b02bf0-0afa-11f0-aa2d-a1e1106b87da-2,saiu_de_vez,,
50b03940-69fe-11ee-a0f5-1bc99f02b6e2-1,saiu_de_vez,,
50b06c50-18e9-11ee-9859-91e07a5d5de6-2,voltou_pago,23,false
