contract_id,churn_original,churn_v4,churn_v5,churn_pm,desfecho_final,score_v4,score_v5,score_pm,faixa_5_v4,faixa_5_v5,faixa_5_pm,faixa_7_v4,faixa_7_v5,faixa_7_pm
3919db50-0e4a-11f0-8c6b-535fd34265a1-1,1,0,1,1,gratis_saiu,801,494,525,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
3971ea80-0f07-11f0-b098-cd4776b56e0f-1,0,0,0,0,,802,640,732,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
39d3f430-0ea5-11f0-b1d1-1bf77b9fb3ea-1,1,0,1,1,gratis_saiu,853,541,604,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
39ded910-7fec-11ef-aae6-936968d62654-1,0,0,0,0,,838,585,673,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
3a7f1e60-0e4f-11f0-aa14-b32769ad6080-1,1,0,0,0,voltou_pago,771,495,559,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
3a85fe30-0e39-11f0-83ba-8738c9e67529-1,1,1,1,1,saiu_de_vez,777,364,427,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,ALTO
3b0407f0-0f22-11f0-b1d0-0fe302f2cd6a-1,0,0,0,0,,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
3b1a5050-0e78-11f0-b476-03de3ea3b16d-1,1,0,1,1,gratis_saiu,681,350,400,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
3b849f20-0e5d-11f0-a855-bdba934fc8ce-1,1,0,1,1,gratis_saiu,777,553,603,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
3b9294c0-0e50-11f0-a6a9-055373aef63b-1,1,0,1,1,gratis_saiu,758,346,431,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
3c93dc20-0e24-11f0-b3ad-ff56178b3c0e-1,1,0,0,0,voltou_pago,841,593,657,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
3d146c90-7f73-11ef-8174-8713e58149c0-1,1,0,1,0,gratis_voltou_pago,784,388,455,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
3de09a00-7f22-11ef-a7d0-f54d8c476677-1,1,0,1,1,gratis_saiu,714,272,311,BAIXO,ALTO,ALTO,BAIXO,MUITO ALTO,ALTO
3e07bd10-7ffe-11ef-b593-53ecc9ca0fd4-1,0,0,0,0,,815,487,563,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
3ebe7c00-0d6e-11f0-aa0d-dd417cc41ff7-1,1,0,1,1,gratis_saiu,759,496,552,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
3f42e010-f03e-11ee-91be-c5b9358557b0-3,0,0,0,0,,736,580,631,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
409ca790-7f34-11ef-8e08-57f7dc15d6a1-1,1,0,1,1,gratis_saiu,812,457,526,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
412fe530-9b8c-11f0-93aa-37fa4468e116-1,1,1,1,1,saiu_de_vez,742,475,514,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
414459d0-7fa3-11ef-9def-1561f589d62b-2,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
41cf0db0-0eea-11f0-909d-ed1470ebf8ea-1,0,0,0,0,,782,542,627,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
4249c0c0-0e8e-11f0-a192-fdad0a1cf5c2-1,0,0,0,0,,793,518,584,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
42b07f80-7f4c-11ef-9897-8719b63d4eb9-1,1,0,1,1,gratis_saiu,791,452,499,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
42cfaf20-f024-11ee-9741-1f62338c316d-3,0,0,0,0,,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
42ee3d00-8016-11ef-9f4d-1bc27e4eec1c-1,0,0,0,0,,838,443,506,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
433c2190-0e42-11f0-8811-6395cdeff40d-1,1,0,1,0,gratis_voltou_pago,781,463,546,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
4343a260-0e94-11f0-9f26-ff542b29ba34-1,0,0,0,0,,704,328,341,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
4382efe0-7f3a-11ef-a50d-2b29ce59b441-1,1,0,1,1,gratis_saiu,871,518,631,SEGURO,MEDIO,BAIXO,SEGURO,MEDIO,BAIXO
44b637e0-6065-11ee-b2c4-cb6c429f2401-4,0,0,0,0,,890,787,851,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
44bfbe00-7f2c-11ef-95a1-0b7fc81e568c-1,1,0,0,0,voltou_pago,687,367,412,BAIXO,ALTO,MEDIO,BAIXO,ALTO,ALTO
44c2c700-2226-11ec-a41f-0fa1bc7702c9-4,1,0,0,0,voltou_pago,923,741,802,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
44eeb2b0-7f2b-11ef-8431-a5d32a1a5fc6-1,1,0,1,1,gratis_saiu,788,443,516,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
45b456d0-eed7-11ee-b272-f7ce53964eda-3,1,0,1,0,gratis_voltou_pago,894,727,799,SEGURO,BAIXO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO
468479a0-0f51-11f0-b6eb-95979164c13c-1,0,0,0,0,,787,630,721,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
473c0fd0-0f0f-11f0-b73b-bbfb0ed38835-1,0,0,0,0,,807,539,614,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
479761b0-7f71-11ef-b884-2f73a601a0e2-1,1,0,1,1,gratis_saiu,843,568,633,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
4843daa0-7ffb-11ef-96bb-450606003b2c-2,0,0,0,0,,727,545,542,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
489574e0-0dc8-11f0-a938-95b99d73420c-1,1,0,0,0,voltou_pago,850,716,831,SEGURO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
496238c0-f039-11ee-991c-c7b17cc879ac-3,0,0,0,0,,893,807,895,SEGURO,SEGURO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
49ba3370-0e44-11f0-828f-f79c3e888273-1,1,0,1,1,gratis_saiu,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
4a1aed00-7f29-11ef-935d-bfa2fe51c242-1,1,0,1,1,gratis_saiu,841,499,594,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
4b130ef0-7ff5-11ef-9a03-23df96a25dde-1,0,0,0,0,,894,615,775,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
4ba92bc0-0f00-11f0-8c59-f9455610777b-1,0,0,0,0,,796,503,555,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
4bfb33b0-0e4d-11f0-a181-6ba3daffc468-1,1,1,1,1,saiu_de_vez,726,444,485,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
4c958770-60c0-11ef-bba9-85ff85da2f82-1,1,1,1,1,saiu_de_vez,810,496,562,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
4dc3d820-7f26-11ef-9680-7916495f8463-1,1,0,1,1,gratis_saiu,771,479,616,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
4f5f7850-803a-11ef-85ab-0b49685bfe60-1,0,0,0,0,,754,419,460,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
4fa168b0-804d-11ef-a094-bbd628d3f3e6-1,0,0,0,0,,796,604,673,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
500b25d0-f028-11ee-8007-85ae06074e3a-3,0,0,0,0,,848,679,783,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
50bca920-7f4f-11ef-a4ef-e50a5cb47e66-1,1,0,1,1,gratis_saiu,786,443,515,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
51089580-7f6b-11ef-9975-4b58b5776418-1,1,0,1,1,gratis_saiu,773,432,497,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
51566350-f050-11ee-981c-0140fd42ee80-3,0,0,0,0,,757,560,577,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
51625a80-60a3-11ee-8f1e-0baf5fa58014-2,0,0,0,0,,632,418,414,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,ALTO
51f46f00-0f1c-11f0-8f0a-7d4038fcc90b-1,0,0,0,0,,816,573,650,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
5264df00-0da6-11f0-98cc-41f9749b60f9-1,1,0,1,1,gratis_saiu,798,514,576,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
52bef1a0-0dc1-11f0-9cc8-314e76fb2a3a-1,1,0,1,1,gratis_saiu,549,584,555,MEDIO,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO
52d6e800-f080-11ee-ac0f-79de4fb835dc-3,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
52ddc0c0-0f20-11f0-a568-391ca132402e-1,0,0,0,0,,567,497,501,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
52e7ccc0-0e79-11f0-8d6f-355d901329fa-1,1,0,1,0,gratis_voltou_pago,622,491,589,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
544bb9b0-0da1-11f0-85e0-63fcccdb350e-1,1,0,1,1,gratis_saiu,782,335,433,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
544d5ab0-7f33-11ef-945a-3fe318a5356a-1,1,0,0,0,voltou_pago,801,468,561,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
551c92d0-0e94-11f0-aa68-4de6e1ff5124-1,0,0,0,0,,773,476,527,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
557cb0a0-0e46-11f0-8a2f-a5e2bfd80c49-1,1,0,1,1,gratis_saiu,785,506,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
561e4080-7feb-11ef-b684-63cf59c2f623-1,0,0,0,0,,812,605,692,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
5728c6b0-f064-11ee-9b7c-dd4d3c84ca72-3,0,0,0,0,,723,620,721,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
57a7e2f0-0e23-11f0-9f58-ff5d732169fc-1,1,0,1,1,gratis_saiu,681,350,400,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
58283280-0e4f-11f0-9dd5-0dc4e8163054-1,1,0,1,1,gratis_saiu,725,374,400,BAIXO,ALTO,ALTO,MUITO BAIXO,ALTO,ALTO
58487880-5f9e-11ee-9263-9d392970ce20-2,1,0,1,1,gratis_saiu,757,449,473,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
58a6dfc0-0e4c-11f0-862c-d35475cde6da-1,1,0,1,1,gratis_saiu,743,437,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
59371a30-0e3e-11f0-a374-93e515329598-1,1,0,1,1,gratis_saiu,798,580,696,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
595728a0-0f2b-11f0-be16-93938fe02b43-1,0,0,0,0,,821,557,636,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
596f2da0-09be-11f0-a3b3-a3ce8887496a-1,1,1,1,1,saiu_de_vez,556,467,483,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
59822340-21de-11ec-ad01-090f51c652e0-4,1,0,0,0,voltou_pago,787,499,557,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
59c9a190-0e0f-11f0-a864-2bb3e5c501f8-1,1,0,1,1,gratis_saiu,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5b5e56b0-0b6f-11f0-8f94-954ece842217-1,1,1,1,1,saiu_de_vez,812,592,660,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
5bca9490-6005-11ee-889c-fde68efe950e-2,0,0,0,0,,830,624,684,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
5cb388b0-7f91-11ef-9226-df8e03f08757-1,0,0,0,0,,763,452,517,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
5ce0a5e0-0f1d-11f0-bc9c-47794ac31a2c-1,0,0,0,0,,828,688,777,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
5d2e3630-0f08-11f0-848a-63dc9e704c5d-1,0,0,0,0,,790,458,511,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
5e8f5780-089f-11f0-9ef3-fb46182ea9a4-1,1,1,1,1,saiu_de_vez,753,550,600,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
5e9abe80-0f08-11f0-8f21-01712d12e43e-1,0,0,0,0,,462,432,443,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
5f96c5f0-5f90-11ee-a9cb-4b07ff18bc46-2,1,0,1,0,gratis_voltou_pago,736,537,802,BAIXO,MEDIO,SEGURO,MUITO BAIXO,MEDIO,MUITO BAIXO
5fcd4c90-8025-11ef-994e-0dee10986784-1,0,0,0,0,,838,568,653,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
601dec10-22ed-11ec-9032-956193b7ecde-4,0,0,0,0,,859,577,660,SEGURO,MEDIO,BAIXO,SEGURO,BAIXO,BAIXO
60950770-7f77-11ef-906c-db96854ec5b2-1,1,0,1,1,gratis_saiu,773,414,459,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
609e17b0-7f41-11ef-a4f7-f55a086f0597-1,1,0,1,1,gratis_saiu,480,435,479,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
609e2580-09ab-11f0-b293-2d247d04f13f-1,1,1,1,1,saiu_de_vez,563,468,487,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
615f44c0-8005-11ef-822e-b51a6a50b213-2,0,0,0,0,,907,747,824,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
61f58450-0e2e-11f0-9613-8f68e84242c6-1,1,0,1,0,gratis_voltou_pago,728,366,455,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
62c8afb0-0d66-11f0-b8b1-7fc453cf4089-1,1,0,1,0,gratis_voltou_pago,865,566,597,SEGURO,MEDIO,MEDIO,SEGURO,MEDIO,BAIXO
632d12d0-7ff8-11ef-b5ea-6787d69c73f6-2,0,0,0,0,,900,827,882,SEGURO,SEGURO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
6367aa80-0ef5-11f0-9c34-85a721de2930-1,0,0,0,0,,823,644,745,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
63cdf690-0e6a-11f0-b7eb-ff58019d4ba5-1,1,0,1,1,gratis_saiu,768,442,466,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
63f2e9b0-0e28-11f0-bd5f-abbb5600910d-1,1,0,1,0,gratis_voltou_pago,825,648,762,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
64282550-0e3a-11f0-a374-93e515329598-1,1,0,1,0,gratis_voltou_pago,743,437,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
644c3a70-8024-11ef-b07d-e55627bb13d4-1,0,0,0,0,,777,529,590,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
646875f0-0e77-11f0-8904-e3d2d15513f4-1,1,1,1,1,saiu_de_vez,783,449,534,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
64b49d70-7f59-11ef-87da-7f1d368f51d9-1,1,0,1,1,gratis_saiu,861,494,629,SEGURO,MEDIO,BAIXO,SEGURO,MEDIO,BAIXO
64d7c3c0-7f83-11ef-9226-df8e03f08757-1,1,0,0,0,voltou_pago,947,724,827,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
64dd04c0-f045-11ee-aa43-2b7de381204c-3,0,0,0,0,,801,583,597,SEGURO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
65c31a90-0e90-11f0-aa68-4de6e1ff5124-1,0,0,0,0,,802,530,535,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
65ed5110-0f4f-11f0-806a-d7ed2c0dea17-1,0,0,0,0,,786,496,555,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
66410c70-0ef9-11f0-aacb-b568c949a14a-1,0,0,0,0,,803,585,644,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
6693a950-7feb-11ef-b426-09f4c396bd33-1,0,0,0,0,,796,466,531,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
66e665b0-0bef-11f0-8af1-551f57eeddbc-1,1,1,1,1,saiu_de_vez,656,349,391,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
67185de0-0e2e-11f0-a788-fdf1112f2130-1,1,0,1,1,gratis_saiu,804,474,593,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
67240d10-7f28-11ef-afcc-ef0b1a330d7b-1,1,0,1,0,gratis_voltou_pago,784,407,496,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
67411ed0-5fbe-11ee-9279-2b7cfef6d0a7-2,1,1,1,1,saiu_de_vez,762,460,506,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
67d28560-8000-11ef-a8de-0f703a492019-1,0,0,0,0,,789,438,501,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
693cece0-0f31-11f0-ab10-d377d43cbb9d-1,0,0,0,0,,782,470,485,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
6a1a6260-e227-11ee-890d-0b00224e5246-3,1,1,1,1,saiu_de_vez,852,705,793,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
6a86fe60-7ffd-11ef-8e90-71e0b3d7721d-2,0,0,0,0,,745,552,566,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
6b44b120-7ee1-11ef-a27f-2d707a4abf9c-1,1,0,0,0,voltou_pago,453,388,408,MEDIO,ALTO,MEDIO,MEDIO,ALTO,ALTO
6c612340-0e60-11f0-a855-bdba934fc8ce-1,1,0,1,1,gratis_saiu,572,413,443,MEDIO,MEDIO,MEDIO,BAIXO,ALTO,MEDIO
6ca1ecf0-7fee-11ef-84e5-4f6554b95abd-1,0,0,0,0,,732,412,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
6cc09180-803b-11ef-91fa-37b829e10e96-1,0,0,0,0,,835,554,636,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
6d080be0-f05e-11ee-977b-779aa542b9ef-3,0,0,0,0,,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
6d2957a0-0e94-11f0-9f26-ff542b29ba34-1,1,1,1,1,saiu_de_vez,747,391,482,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
6d58dfa0-0e32-11f0-8cd3-45bf9098e775-1,1,1,1,1,saiu_de_vez,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
6d88c080-f051-11ee-99db-95d60115a334-3,0,0,0,0,,745,552,566,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
6e229430-cef6-11ed-8086-59414a75a91e-5,1,0,1,0,gratis_voltou_pago,752,548,649,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
6ee81d90-7f58-11ef-8a07-f3584f5d791f-1,1,0,1,1,gratis_saiu,828,512,655,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
7053c2b0-7f30-11ef-9d50-c7b646da3047-1,1,0,1,1,gratis_saiu,716,370,388,BAIXO,ALTO,ALTO,MUITO BAIXO,ALTO,ALTO
705ba680-8023-11ef-9083-d12568a98ddc-2,0,0,0,0,,751,575,740,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
7068c280-7ffa-11ef-ac3e-cfe325fe6ead-1,0,0,0,0,,807,517,591,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
71366600-7fea-11ef-b964-755a5cfdb4e9-1,0,0,0,0,,742,370,481,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
71650360-8027-11ef-ac5e-a3838a727fda-1,0,0,0,0,,766,413,474,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
71b8e800-0d7a-11f0-be25-f16d3500924f-1,1,0,1,1,gratis_saiu,732,499,560,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
7252ad90-0e57-11f0-ba29-995b84ebe309-1,1,0,1,1,gratis_saiu,822,595,655,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
7289a440-f07f-11ee-9590-4f790ed900ea-3,0,0,0,0,,847,715,767,SEGURO,BAIXO,BAIXO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
72a45bd0-0dae-11f0-8313-257138f0c29d-1,1,1,1,0,voltou_pago,867,692,811,SEGURO,BAIXO,SEGURO,SEGURO,BAIXO,MUITO BAIXO
72dd4c60-4178-11ed-9219-5756fef85082-3,0,0,0,0,,897,697,789,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
73584210-0e28-11f0-99e8-eb897d544fbb-1,1,1,1,1,saiu_de_vez,819,551,591,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
73d32980-0e4b-11f0-828f-f79c3e888273-1,1,1,1,1,saiu_de_vez,770,480,507,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
741db5f0-f078-11ee-ba09-0fbf7bc1c407-3,0,0,0,0,,745,552,566,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
7488eec0-801e-11ef-a89f-0bf6709bda1d-2,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
74c45030-60af-11ee-bf6d-43b8b9af8472-4,0,0,0,0,,778,567,636,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
74fd3c50-0e24-11f0-ae7c-3302c335877d-1,1,0,1,1,gratis_saiu,728,482,546,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
76075f40-ee90-11ee-a70d-437a55ce0741-3,1,1,1,1,saiu_de_vez,860,678,693,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,BAIXO
76878120-7f5e-11ef-8329-457b62dd9259-1,1,0,1,1,gratis_saiu,747,419,459,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
76887800-0da7-11f0-aacb-4746de08d4bb-1,1,0,1,0,gratis_voltou_pago,756,420,476,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
768ccf90-7f22-11ef-85b1-1d36c82c5986-1,1,1,1,1,saiu_de_vez,528,343,356,MEDIO,ALTO,ALTO,MEDIO,ALTO,ALTO
76baca00-0e54-11f0-ae5e-418b550927ee-1,1,0,1,1,gratis_saiu,844,557,647,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
7793d6f0-0f3b-11f0-a515-397a3da02921-1,0,0,0,0,,837,675,742,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
788288f0-f073-11ee-93ee-b9408ee45bb2-3,0,0,0,0,,883,766,818,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
790787a0-0eed-11f0-8bee-63041d75a2d4-1,0,0,0,0,,814,564,705,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
79d23ad0-0e62-11f0-83e4-df01f353bd99-1,1,0,1,1,gratis_saiu,756,472,522,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
79d2acb0-0d75-11f0-a237-0d41948136ed-1,1,0,1,1,gratis_saiu,743,437,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
7a10b4d0-5f7d-11ee-9c89-3339f93d7171-2,1,0,1,1,gratis_saiu,890,696,799,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
7a3b9e50-7ff4-11ef-9704-35a21d3867c5-1,0,0,0,0,,757,407,442,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
7b031be0-0e71-11f0-8f13-795514b9f7af-1,1,0,0,0,voltou_pago,734,434,485,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
7b26f340-7ff5-11ef-b5ea-6787d69c73f6-1,0,0,0,0,,736,444,511,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
7b87cf60-efd3-11ee-9d28-8d3e785c81db-3,0,0,0,0,,889,775,848,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
7c25cd20-0e75-11f0-b58d-43563d74ff95-1,1,0,1,1,gratis_saiu,739,384,453,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
7c7c4610-8021-11ef-91da-71e03e5bb2cc-2,0,0,0,0,,677,478,488,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
7cbbe800-0f38-11f0-9231-83fc3ea534d9-1,0,0,0,0,,743,354,395,BAIXO,ALTO,ALTO,MUITO BAIXO,ALTO,ALTO
7d651f70-8021-11ef-99d2-6b1557453a91-1,0,0,0,0,,800,575,644,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
7ded0760-0dab-11f0-bed2-dbcdd45ce79d-1,1,1,1,1,saiu_de_vez,586,499,591,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
7e08fe20-22e0-11ec-935a-53f5f3327f0b-4,0,0,0,0,,832,549,630,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
